XS.width, XS.Qb_cap
1657, 2.93148
1658, 2.93325
1659, 2.93502
1660, 2.93678
1661, 2.93855
1662, 2.94032
1663, 2.94209
1664, 2.94385
1665, 2.94562
1666, 2.94739
1667, 2.94916
1668, 2.95093
1669, 2.95269
1670, 2.96028
1671, 2.96205
1672, 2.96382
1673, 2.96559
1674, 2.96737
1675, 2.96914
1676, 2.97091
1677, 2.97268
1678, 2.97445
1679, 2.97622
1680, 2.97799
1681, 2.97976
1682, 2.98154
1683, 2.98331
1684, 2.98508
1685, 2.98685
1686, 2.98862
1687, 2.99039
1688, 2.99216
1689, 2.99393
1690, 2.99571
1691, 2.99748
1692, 2.99925
1693, 3.00102
1694, 3.00279
1695, 3.00456
1696, 3.00633
1697, 3.0081
1698, 3.00988
1699, 3.01165
1700, 3.01342
1701, 3.01519
1702, 3.01696
1703, 3.01873
1704, 3.0205
1705, 3.02227
1706, 3.02405
1707, 3.02582
1708, 3.02759
1709, 3.02936
1710, 3.03113
1711, 3.03887
1712, 3.04064
1713, 3.04242
1714, 3.04419
1715, 3.04597
1716, 3.04774
1717, 3.04952
1718, 3.05129
1719, 3.05307
1720, 3.05484
1721, 3.05662
1722, 3.05839
1723, 3.06017
1724, 3.06194
1725, 3.06372
1726, 3.06549
1727, 3.06726
1728, 3.06904
1729, 3.07081
1730, 3.07259
1731, 3.07436
1732, 3.07614
1733, 3.07791
1734, 3.07969
1735, 3.08146
1736, 3.08324
1737, 3.08501
1738, 3.08679
1739, 3.08856
1740, 3.09034
1741, 3.09211
1742, 3.09388
1743, 3.09566
1744, 3.09743
1745, 3.09921
1746, 3.10098
1747, 3.10276
1748, 3.10453
1749, 3.10631
1750, 3.10808
1751, 3.10986
1752, 3.11163
1753, 3.11341
1754, 3.11518
1755, 3.12308
1756, 3.12486
1757, 3.12664
1758, 3.12842
1759, 3.1302
1760, 3.13197
1761, 3.13375
1762, 3.13553
1763, 3.13731
1764, 3.13909
1765, 3.14087
1766, 3.14264
1767, 3.14442
1768, 3.1462
1769, 3.14798
1770, 3.14976
1771, 3.15153
1772, 3.15331
1773, 3.15509
1774, 3.15687
1775, 3.15865
1776, 3.16043
1777, 3.1622
1778, 3.16398
1779, 3.16576
1780, 3.16754
1781, 3.16932
1782, 3.17109
1783, 3.17287
1784, 3.17465
1785, 3.17643
1786, 3.17821
1787, 3.17998
1788, 3.18176
1789, 3.18354
1790, 3.18532
1791, 3.1871
1792, 3.18888
1793, 3.19065
1794, 3.19243
1795, 3.19421
1796, 3.19599
1797, 3.19777
1798, 3.19954
1799, 3.20132
1800, 3.2031
1801, 3.20488
1802, 3.20666
1803, 3.21474
1804, 3.21652
1805, 3.2183
1806, 3.22008
1807, 3.22186
1808, 3.22364
1809, 3.22543
1810, 3.22721
1811, 3.22899
1812, 3.23077
1813, 3.23255
1814, 3.23433
1815, 3.23612
1816, 3.2379
1817, 3.23968
1818, 3.24146
1819, 3.24324
1820, 3.24502
1821, 3.24681
1822, 3.24859
1823, 3.25037
1824, 3.25215
1825, 3.25393
1826, 3.25571
1827, 3.2575
1828, 3.25928
1829, 3.26106
1830, 3.26284
1831, 3.26462
1832, 3.2664
1833, 3.26819
1834, 3.26997
1835, 3.27175
1836, 3.27353
1837, 3.27531
1838, 3.27709
1839, 3.27888
1840, 3.28066
1841, 3.28244
1842, 3.28422
1843, 3.286
1844, 3.28778
1845, 3.28957
1846, 3.29135
1847, 3.29313
1848, 3.29491
1849, 3.29669
1850, 3.29847
1851, 3.30026
1852, 3.30204
1853, 3.30382
1854, 3.3056
1855, 3.31387
1856, 3.31566
1857, 3.31744
1858, 3.31923
1859, 3.32101
1860, 3.3228
1861, 3.32458
1862, 3.32637
1863, 3.32815
1864, 3.32994
1865, 3.33172
1866, 3.33351
1867, 3.33529
1868, 3.33708
1869, 3.33886
1870, 3.34065
1871, 3.34243
1872, 3.34422
1873, 3.346
1874, 3.34779
1875, 3.34957
1876, 3.35136
1877, 3.35314
1878, 3.35493
1879, 3.35671
1880, 3.3585
1881, 3.36028
1882, 3.36207
1883, 3.36385
1884, 3.36564
1885, 3.36742
1886, 3.36921
1887, 3.37099
1888, 3.37278
1889, 3.37457
1890, 3.37635
1891, 3.37814
1892, 3.37992
1893, 3.38171
1894, 3.38349
1895, 3.38528
1896, 3.38706
1897, 3.38885
1898, 3.39063
1899, 3.39242
1900, 3.3942
1901, 3.39599
1902, 3.39777
1903, 3.39956
1904, 3.40134
1905, 3.40313
1906, 3.40491
1907, 3.4067
1908, 3.40848
1909, 3.41027
1910, 3.41205
1911, 3.41384
1912, 3.42232
1913, 3.42411
1914, 3.4259
1915, 3.42768
1916, 3.42947
1917, 3.43126
1918, 3.43305
1919, 3.43484
1920, 3.43663
1921, 3.43842
1922, 3.4402
1923, 3.44199
1924, 3.44378
1925, 3.44557
1926, 3.44736
1927, 3.44915
1928, 3.45094
1929, 3.45272
1930, 3.45451
1931, 3.4563
1932, 3.45809
1933, 3.45988
1934, 3.46167
1935, 3.46346
1936, 3.46524
1937, 3.46703
1938, 3.46882
1939, 3.47061
1940, 3.4724
1941, 3.47419
1942, 3.47598
1943, 3.47776
1944, 3.47955
1945, 3.48134
1946, 3.48313
1947, 3.48492
1948, 3.48671
1949, 3.4885
1950, 3.49028
1951, 3.49207
1952, 3.49386
1953, 3.49565
1954, 3.49744
1955, 3.49923
1956, 3.50102
1957, 3.5028
1958, 3.50459
1959, 3.50638
1960, 3.50817
1961, 3.50996
1962, 3.51175
1963, 3.51354
1964, 3.51532
1965, 3.51711
1966, 3.5189
1967, 3.52069
1968, 3.52248
1969, 3.52427
1970, 3.52606
1971, 3.52784
1972, 3.52963
1973, 3.53142
1974, 3.54013
1975, 3.54192
1976, 3.54371
1977, 3.54551
1978, 3.5473
1979, 3.54909
1980, 3.55088
1981, 3.55267
1982, 3.55447
1983, 3.55626
1984, 3.55805
1985, 3.55984
1986, 3.56163
1987, 3.56343
1988, 3.56522
1989, 3.56701
1990, 3.5688
1991, 3.5706
1992, 3.57239
1993, 3.57418
1994, 3.57597
1995, 3.57776
1996, 3.57956
1997, 3.58135
1998, 3.58314
1999, 3.58493
2000, 3.58672
2001, 3.58852
2002, 3.59031
2003, 3.5921
2004, 3.59389
2005, 3.59568
2006, 3.59748
2007, 3.59927
2008, 3.60106
2009, 3.60285
2010, 3.60464
2011, 3.60644
2012, 3.60823
2013, 3.61002
2014, 3.61181
2015, 3.61361
2016, 3.6154
2017, 3.61719
2018, 3.61898
2019, 3.62077
2020, 3.62257
2021, 3.62436
2022, 3.62615
2023, 3.62794
2024, 3.62973
2025, 3.63153
2026, 3.63332
2027, 3.63511
2028, 3.6369
2029, 3.63869
2030, 3.64049
2031, 3.64228
2032, 3.64407
2033, 3.64586
2034, 3.64765
2035, 3.64945
2036, 3.65124
2037, 3.65303
2038, 3.65482
2039, 3.65661
2040, 3.65841
2041, 3.6602
2042, 3.66199
2043, 3.66378
2044, 3.67275
2045, 3.67454
2046, 3.67634
2047, 3.67813
2048, 3.67993
2049, 3.68172
2050, 3.68352
2051, 3.68532
2052, 3.68711
2053, 3.68891
2054, 3.6907
2055, 3.6925
2056, 3.69429
2057, 3.69609
2058, 3.69788
2059, 3.69968
2060, 3.70148
2061, 3.70327
2062, 3.70507
2063, 3.70686
2064, 3.70866
2065, 3.71045
2066, 3.71225
2067, 3.71404
2068, 3.71584
2069, 3.71764
2070, 3.71943
2071, 3.72123
2072, 3.72302
2073, 3.72482
2074, 3.72661
2075, 3.72841
2076, 3.7302
2077, 3.732
2078, 3.7338
2079, 3.73559
2080, 3.73739
2081, 3.73918
2082, 3.74098
2083, 3.74277
2084, 3.74457
2085, 3.74636
2086, 3.74816
2087, 3.74996
2088, 3.75175
2089, 3.75355
2090, 3.75534
2091, 3.75714
2092, 3.75893
2093, 3.76073
2094, 3.76252
2095, 3.76432
2096, 3.76612
2097, 3.76791
2098, 3.76971
2099, 3.7715
2100, 3.7733
2101, 3.77509
2102, 3.77689
2103, 3.77868
2104, 3.78048
2105, 3.78228
2106, 3.78407
2107, 3.78587
2108, 3.78766
2109, 3.78946
2110, 3.79125
2111, 3.79305
2112, 3.79484
2113, 3.79664
2114, 3.79844
2115, 3.80023
2116, 3.80203
2117, 3.80382
2118, 3.80562
2119, 3.80741
2120, 3.80921
2121, 3.81845
2122, 3.82025
2123, 3.82205
2124, 3.82385
2125, 3.82565
2126, 3.82745
2127, 3.82925
2128, 3.83105
2129, 3.83285
2130, 3.83465
2131, 3.83644
2132, 3.83824
2133, 3.84004
2134, 3.84184
2135, 3.84364
2136, 3.84544
2137, 3.84724
2138, 3.84904
2139, 3.85084
2140, 3.85264
2141, 3.85443
2142, 3.85623
2143, 3.85803
2144, 3.85983
2145, 3.86163
2146, 3.86343
2147, 3.86523
2148, 3.86703
2149, 3.86883
2150, 3.87063
2151, 3.87243
2152, 3.87422
2153, 3.87602
2154, 3.87782
2155, 3.87962
2156, 3.88142
2157, 3.88322
2158, 3.88502
2159, 3.88682
2160, 3.88862
2161, 3.89042
2162, 3.89221
2163, 3.89401
2164, 3.89581
2165, 3.89761
2166, 3.89941
2167, 3.90121
2168, 3.90301
2169, 3.90481
2170, 3.90661
2171, 3.90841
2172, 3.91021
2173, 3.912
2174, 3.9138
2175, 3.9156
2176, 3.9174
2177, 3.9192
2178, 3.921
2179, 3.9228
2180, 3.9246
2181, 3.9264
2182, 3.9282
2183, 3.92999
2184, 3.93179
2185, 3.93359
2186, 3.93539
2187, 3.93719
2188, 3.93899
2189, 3.94079
2190, 3.94259
2191, 3.94439
2192, 3.94619
2193, 3.94799
2194, 3.94978
2195, 3.95158
2196, 3.95338
2197, 3.95518
2198, 3.95698
2199, 3.95878
2200, 3.96058
2201, 3.96238
2202, 3.96418
2203, 3.96598
2204, 3.96777
2205, 3.96957
2206, 3.97137
2207, 3.97317
2208, 3.97497
2209, 3.98454
2210, 3.98634
2211, 3.98814
2212, 3.98994
2213, 3.99175
2214, 3.99355
2215, 3.99535
2216, 3.99715
2217, 3.99896
2218, 4.00076
2219, 4.00256
2220, 4.00436
2221, 4.00617
2222, 4.00797
2223, 4.00977
2224, 4.01157
2225, 4.01338
2226, 4.01518
2227, 4.01698
2228, 4.01878
2229, 4.02059
2230, 4.02239
2231, 4.02419
2232, 4.02599
2233, 4.0278
2234, 4.0296
2235, 4.0314
2236, 4.0332
2237, 4.03501
2238, 4.03681
2239, 4.03861
2240, 4.04041
2241, 4.04222
2242, 4.04402
2243, 4.04582
2244, 4.04762
2245, 4.04943
2246, 4.05123
2247, 4.05303
2248, 4.05483
2249, 4.05664
2250, 4.05844
2251, 4.06024
2252, 4.06204
2253, 4.06385
2254, 4.06565
2255, 4.06745
2256, 4.06925
2257, 4.07106
2258, 4.07286
2259, 4.07466
2260, 4.07647
2261, 4.07827
2262, 4.08007
2263, 4.08187
2264, 4.08368
2265, 4.08548
2266, 4.08728
2267, 4.08908
2268, 4.09089
2269, 4.09269
2270, 4.09449
2271, 4.09629
2272, 4.0981
2273, 4.0999
2274, 4.1017
2275, 4.1035
2276, 4.10531
2277, 4.10711
2278, 4.10891
2279, 4.11071
2280, 4.11252
2281, 4.11432
2282, 4.11612
2283, 4.11792
2284, 4.11973
2285, 4.12153
2286, 4.12333
2287, 4.12513
2288, 4.12694
2289, 4.12874
2290, 4.13054
2291, 4.13234
2292, 4.13415
2293, 4.13595
2294, 4.13775
2295, 4.13955
2296, 4.14136
2297, 4.14316
2298, 4.14496
2299, 4.14676
2300, 4.14857
2301, 4.15037
2302, 4.15217
2303, 4.15397
2304, 4.15578
2305, 4.15758
2306, 4.15938
2307, 4.16118
2308, 4.16299
2309, 4.17291
2310, 4.17472
2311, 4.17653
2312, 4.17833
2313, 4.18014
2314, 4.18194
2315, 4.18375
2316, 4.18556
2317, 4.18736
2318, 4.18917
2319, 4.19097
2320, 4.19278
2321, 4.19459
2322, 4.19639
2323, 4.1982
2324, 4.2
2325, 4.20181
2326, 4.20362
2327, 4.20542
2328, 4.20723
2329, 4.20903
2330, 4.21084
2331, 4.21265
2332, 4.21445
2333, 4.21626
2334, 4.21807
2335, 4.21987
2336, 4.22168
2337, 4.22348
2338, 4.22529
2339, 4.2271
2340, 4.2289
2341, 4.23071
2342, 4.23251
2343, 4.23432
2344, 4.23613
2345, 4.23793
2346, 4.23974
2347, 4.24154
2348, 4.24335
2349, 4.24516
2350, 4.24696
2351, 4.24877
2352, 4.25057
2353, 4.25238
2354, 4.25419
2355, 4.25599
2356, 4.2578
2357, 4.2596
2358, 4.26141
2359, 4.26322
2360, 4.26502
2361, 4.26683
2362, 4.26863
2363, 4.27044
2364, 4.27225
2365, 4.27405
2366, 4.27586
2367, 4.27766
2368, 4.27947
2369, 4.28128
2370, 4.28308
2371, 4.28489
2372, 4.28669
2373, 4.2885
2374, 4.29031
2375, 4.29211
2376, 4.29392
2377, 4.29572
2378, 4.29753
2379, 4.29934
2380, 4.30114
2381, 4.30295
2382, 4.30475
2383, 4.30656
2384, 4.30837
2385, 4.31017
2386, 4.31198
2387, 4.31379
2388, 4.31559
2389, 4.3174
2390, 4.3192
2391, 4.32101
2392, 4.32282
2393, 4.32462
2394, 4.32643
2395, 4.32823
2396, 4.33004
2397, 4.33185
2398, 4.33365
2399, 4.33546
2400, 4.33726
2401, 4.33907
2402, 4.34088
2403, 4.34268
2404, 4.34449
2405, 4.34629
2406, 4.3481
2407, 4.34991
2408, 4.35171
2409, 4.35352
2410, 4.35532
2411, 4.35713
2412, 4.35894
2413, 4.36074
2414, 4.36255
2415, 4.36435
2416, 4.36616
2417, 4.36797
2418, 4.36977
2419, 4.37158
2420, 4.37338
2421, 4.37519
2422, 4.377
2423, 4.38734
2424, 4.38915
2425, 4.39095
2426, 4.39276
2427, 4.39457
2428, 4.39638
2429, 4.39819
2430, 4.4
2431, 4.40181
2432, 4.40362
2433, 4.40543
2434, 4.40724
2435, 4.40905
2436, 4.41086
2437, 4.41267
2438, 4.41448
2439, 4.41629
2440, 4.4181
2441, 4.41991
2442, 4.42172
2443, 4.42353
2444, 4.42534
2445, 4.42715
2446, 4.42896
2447, 4.43076
2448, 4.43257
2449, 4.43438
2450, 4.43619
2451, 4.438
2452, 4.43981
2453, 4.44162
2454, 4.44343
2455, 4.44524
2456, 4.44705
2457, 4.44886
2458, 4.45067
2459, 4.45248
2460, 4.45429
2461, 4.4561
2462, 4.45791
2463, 4.45972
2464, 4.46153
2465, 4.46334
2466, 4.46515
2467, 4.46696
2468, 4.46877
2469, 4.47057
2470, 4.47238
2471, 4.47419
2472, 4.476
2473, 4.47781
2474, 4.47962
2475, 4.48143
2476, 4.48324
2477, 4.48505
2478, 4.48686
2479, 4.48867
2480, 4.49048
2481, 4.49229
2482, 4.4941
2483, 4.49591
2484, 4.49772
2485, 4.49953
2486, 4.50134
2487, 4.50315
2488, 4.50496
2489, 4.50677
2490, 4.50857
2491, 4.51038
2492, 4.51219
2493, 4.514
2494, 4.51581
2495, 4.51762
2496, 4.51943
2497, 4.52124
2498, 4.52305
2499, 4.52486
2500, 4.52667
2501, 4.52848
2502, 4.53029
2503, 4.5321
2504, 4.53391
2505, 4.53572
2506, 4.53753
2507, 4.53934
2508, 4.54115
2509, 4.54296
2510, 4.54477
2511, 4.54658
2512, 4.54838
2513, 4.55019
2514, 4.552
2515, 4.55381
2516, 4.55562
2517, 4.55743
2518, 4.55924
2519, 4.56105
2520, 4.56286
2521, 4.56467
2522, 4.56648
2523, 4.56829
2524, 4.5701
2525, 4.57191
2526, 4.57372
2527, 4.57553
2528, 4.57734
2529, 4.57915
2530, 4.58096
2531, 4.58277
2532, 4.58458
2533, 4.58638
2534, 4.58819
2535, 4.59
2536, 4.59181
2537, 4.59362
2538, 4.59543
2539, 4.59724
2540, 4.59905
2541, 4.60086
2542, 4.60267
2543, 4.60448
2544, 4.60629
2545, 4.6081
2546, 4.60991
2547, 4.61172
2548, 4.61353
2549, 4.61534
2550, 4.61715
2551, 4.61896
2552, 4.62077
2553, 4.62258
2554, 4.62438
2555, 4.62619
2556, 4.628
2557, 4.62981
2558, 4.64064
2559, 4.64245
2560, 4.64427
2561, 4.64608
2562, 4.64789
2563, 4.64971
2564, 4.65152
2565, 4.65333
2566, 4.65514
2567, 4.65696
2568, 4.65877
2569, 4.66058
2570, 4.6624
2571, 4.66421
2572, 4.66602
2573, 4.66784
2574, 4.66965
2575, 4.67146
2576, 4.67328
2577, 4.67509
2578, 4.6769
2579, 4.67871
2580, 4.68053
2581, 4.68234
2582, 4.68415
2583, 4.68597
2584, 4.68778
2585, 4.68959
2586, 4.69141
2587, 4.69322
2588, 4.69503
2589, 4.69684
2590, 4.69866
2591, 4.70047
2592, 4.70228
2593, 4.7041
2594, 4.70591
2595, 4.70772
2596, 4.70954
2597, 4.71135
2598, 4.71316
2599, 4.71498
2600, 4.71679
2601, 4.7186
2602, 4.72041
2603, 4.72223
2604, 4.72404
2605, 4.72585
2606, 4.72767
2607, 4.72948
2608, 4.73129
2609, 4.73311
2610, 4.73492
2611, 4.73673
2612, 4.73854
2613, 4.74036
2614, 4.74217
2615, 4.74398
2616, 4.7458
2617, 4.74761
2618, 4.74942
2619, 4.75124
2620, 4.75305
2621, 4.75486
2622, 4.75668
2623, 4.75849
2624, 4.7603
2625, 4.76211
2626, 4.76393
2627, 4.76574
2628, 4.76755
2629, 4.76937
2630, 4.77118
2631, 4.77299
2632, 4.77481
2633, 4.77662
2634, 4.77843
2635, 4.78024
2636, 4.78206
2637, 4.78387
2638, 4.78568
2639, 4.7875
2640, 4.78931
2641, 4.79112
2642, 4.79294
2643, 4.79475
2644, 4.79656
2645, 4.79837
2646, 4.80019
2647, 4.802
2648, 4.80381
2649, 4.80563
2650, 4.80744
2651, 4.80925
2652, 4.81107
2653, 4.81288
2654, 4.81469
2655, 4.81651
2656, 4.81832
2657, 4.82013
2658, 4.82194
2659, 4.82376
2660, 4.82557
2661, 4.82738
2662, 4.8292
2663, 4.83101
2664, 4.83282
2665, 4.83464
2666, 4.83645
2667, 4.83826
2668, 4.84007
2669, 4.84189
2670, 4.8437
2671, 4.84551
2672, 4.84733
2673, 4.84914
2674, 4.85095
2675, 4.85277
2676, 4.85458
2677, 4.85639
2678, 4.8582
2679, 4.86002
2680, 4.86183
2681, 4.86364
2682, 4.86546
2683, 4.86727
2684, 4.86908
2685, 4.8709
2686, 4.87271
2687, 4.87452
2688, 4.87634
2689, 4.87815
2690, 4.87996
2691, 4.88177
2692, 4.88359
2693, 4.8854
2694, 4.88721
2695, 4.88903
2696, 4.89084
2697, 4.89265
2698, 4.89447
2699, 4.89628
2700, 4.89809
2701, 4.8999
2702, 4.90172
2703, 4.90353
2704, 4.90534
2705, 4.90716
2706, 4.90897
2707, 4.91078
2708, 4.9126
2709, 4.91441
2710, 4.91622
2711, 4.91803
2712, 4.91985
2713, 4.92166
2714, 4.92347
2715, 4.92529
2716, 4.9271
2717, 4.92891
2718, 4.94032
2719, 4.94213
2720, 4.94395
2721, 4.94577
2722, 4.94758
2723, 4.9494
2724, 4.95122
2725, 4.95303
2726, 4.95485
2727, 4.95667
2728, 4.95848
2729, 4.9603
2730, 4.96212
2731, 4.96393
2732, 4.96575
2733, 4.96756
2734, 4.96938
2735, 4.9712
2736, 4.97301
2737, 4.97483
2738, 4.97665
2739, 4.97846
2740, 4.98028
2741, 4.9821
2742, 4.98391
2743, 4.98573
2744, 4.98755
2745, 4.98936
2746, 4.99118
2747, 4.993
2748, 4.99481
2749, 4.99663
2750, 4.99845
2751, 5.00026
2752, 5.00208
2753, 5.0039
2754, 5.00571
2755, 5.00753
2756, 5.00935
2757, 5.01116
2758, 5.01298
2759, 5.0148
2760, 5.01661
2761, 5.01843
2762, 5.02024
2763, 5.02206
2764, 5.02388
2765, 5.02569
2766, 5.02751
2767, 5.02933
2768, 5.03114
2769, 5.03296
2770, 5.03478
2771, 5.03659
2772, 5.03841
2773, 5.04023
2774, 5.04204
2775, 5.04386
2776, 5.04568
2777, 5.04749
2778, 5.04931
2779, 5.05113
2780, 5.05294
2781, 5.05476
2782, 5.05658
2783, 5.05839
2784, 5.06021
2785, 5.06203
2786, 5.06384
2787, 5.06566
2788, 5.06747
2789, 5.06929
2790, 5.07111
2791, 5.07292
2792, 5.07474
2793, 5.07656
2794, 5.07837
2795, 5.08019
2796, 5.08201
2797, 5.08382
2798, 5.08564
2799, 5.08746
2800, 5.08927
2801, 5.09109
2802, 5.09291
2803, 5.09472
2804, 5.09654
2805, 5.09836
2806, 5.10017
2807, 5.10199
2808, 5.10381
2809, 5.10562
2810, 5.10744
2811, 5.10926
2812, 5.11107
2813, 5.11289
2814, 5.1147
2815, 5.11652
2816, 5.11834
2817, 5.12015
2818, 5.12197
2819, 5.12379
2820, 5.1256
2821, 5.12742
2822, 5.12924
2823, 5.13105
2824, 5.13287
2825, 5.13469
2826, 5.1365
2827, 5.13832
2828, 5.14014
2829, 5.14195
2830, 5.14377
2831, 5.14559
2832, 5.1474
2833, 5.14922
2834, 5.15104
2835, 5.15285
2836, 5.15467
2837, 5.15648
2838, 5.1583
2839, 5.16012
2840, 5.16193
2841, 5.16375
2842, 5.16557
2843, 5.16738
2844, 5.1692
2845, 5.17102
2846, 5.17283
2847, 5.17465
2848, 5.17647
2849, 5.17828
2850, 5.1801
2851, 5.18192
2852, 5.18373
2853, 5.18555
2854, 5.18737
2855, 5.18918
2856, 5.191
2857, 5.19282
2858, 5.19463
2859, 5.19645
2860, 5.19827
2861, 5.20008
2862, 5.2019
2863, 5.20371
2864, 5.20553
2865, 5.20735
2866, 5.20916
2867, 5.21098
2868, 5.2128
2869, 5.21461
2870, 5.21643
2871, 5.21825
2872, 5.22006
2873, 5.22188
2874, 5.2237
2875, 5.22551
2876, 5.22733
2877, 5.22915
2878, 5.23096
2879, 5.23278
2880, 5.2346
2881, 5.23641
2882, 5.23823
2883, 5.24005
2884, 5.24186
2885, 5.24368
2886, 5.24549
2887, 5.24731
2888, 5.24913
2889, 5.25094
2890, 5.25276
2891, 5.25458
2892, 5.25639
2893, 5.25821
2894, 5.26003
2895, 5.26184
2896, 5.26366
2897, 5.26548
2898, 5.26729
2899, 5.26911
2900, 5.27093
2901, 5.27274
2902, 5.27456
2903, 5.27638
2904, 5.27819
2905, 5.28001
2906, 5.28183
2907, 5.28364
2908, 5.28546
2909, 5.28727
2910, 5.28909
2911, 5.29091
2912, 5.29272
2913, 5.30483
2914, 5.30665
2915, 5.30847
2916, 5.31029
2917, 5.31211
2918, 5.31393
2919, 5.31575
2920, 5.31757
2921, 5.31939
2922, 5.32121
2923, 5.32303
2924, 5.32485
2925, 5.32667
2926, 5.32849
2927, 5.33031
2928, 5.33213
2929, 5.33395
2930, 5.33577
2931, 5.33759
2932, 5.33941
2933, 5.34123
2934, 5.34305
2935, 5.34487
2936, 5.34669
2937, 5.34851
2938, 5.35033
2939, 5.35215
2940, 5.35397
2941, 5.35579
2942, 5.35761
2943, 5.35943
2944, 5.36125
2945, 5.36307
2946, 5.36489
2947, 5.36671
2948, 5.36853
2949, 5.37035
2950, 5.37217
2951, 5.37399
2952, 5.37581
2953, 5.37763
2954, 5.37945
2955, 5.38127
2956, 5.38309
2957, 5.38491
2958, 5.38673
2959, 5.38855
2960, 5.39037
2961, 5.39219
2962, 5.39401
2963, 5.39583
2964, 5.39765
2965, 5.39947
2966, 5.40129
2967, 5.40311
2968, 5.40493
2969, 5.40675
2970, 5.40857
2971, 5.41039
2972, 5.41221
2973, 5.41403
2974, 5.41585
2975, 5.41767
2976, 5.41949
2977, 5.42131
2978, 5.42313
2979, 5.42495
2980, 5.42677
2981, 5.42859
2982, 5.43041
2983, 5.43223
2984, 5.43405
2985, 5.43587
2986, 5.43769
2987, 5.43951
2988, 5.44133
2989, 5.44315
2990, 5.44497
2991, 5.44679
2992, 5.44861
2993, 5.45043
2994, 5.45225
2995, 5.45407
2996, 5.45589
2997, 5.45771
2998, 5.45953
2999, 5.46135
3000, 5.46317
3001, 5.46499
3002, 5.46681
3003, 5.46863
3004, 5.47045
3005, 5.47227
3006, 5.47409
3007, 5.47591
3008, 5.47773
3009, 5.47955
3010, 5.48137
3011, 5.48319
3012, 5.48501
3013, 5.48683
3014, 5.48865
3015, 5.49047
3016, 5.49229
3017, 5.49411
3018, 5.49593
3019, 5.49775
3020, 5.49957
3021, 5.50139
3022, 5.50321
3023, 5.50503
3024, 5.50685
3025, 5.50867
3026, 5.51049
3027, 5.51231
3028, 5.51413
3029, 5.51595
3030, 5.51777
3031, 5.51959
3032, 5.52141
3033, 5.52323
3034, 5.52505
3035, 5.52687
3036, 5.5287
3037, 5.53052
3038, 5.53234
3039, 5.53416
3040, 5.53598
3041, 5.5378
3042, 5.53962
3043, 5.54144
3044, 5.54326
3045, 5.54508
3046, 5.5469
3047, 5.54872
3048, 5.55054
3049, 5.55236
3050, 5.55418
3051, 5.556
3052, 5.55782
3053, 5.55964
3054, 5.56146
3055, 5.56328
3056, 5.5651
3057, 5.56692
3058, 5.56874
3059, 5.57056
3060, 5.57238
3061, 5.5742
3062, 5.57602
3063, 5.57784
3064, 5.57966
3065, 5.58148
3066, 5.5833
3067, 5.58512
3068, 5.58694
3069, 5.58876
3070, 5.59058
3071, 5.5924
3072, 5.59422
3073, 5.59604
3074, 5.59786
3075, 5.59968
3076, 5.6015
3077, 5.60332
3078, 5.60514
3079, 5.60696
3080, 5.60878
3081, 5.6106
3082, 5.61242
3083, 5.61424
3084, 5.61606
3085, 5.61788
3086, 5.6197
3087, 5.62152
3088, 5.62334
3089, 5.62516
3090, 5.62698
3091, 5.6288
3092, 5.63062
3093, 5.63244
3094, 5.63426
3095, 5.63608
3096, 5.6379
3097, 5.63972
3098, 5.64154
3099, 5.64336
3100, 5.64518
3101, 5.647
3102, 5.64882
3103, 5.65064
3104, 5.65246
3105, 5.65428
3106, 5.6561
3107, 5.65792
3108, 5.65974
3109, 5.66156
3110, 5.66338
3111, 5.6652
3112, 5.66702
3113, 5.66884
3114, 5.67066
3115, 5.67248
3116, 5.6743
3117, 5.67612
3118, 5.67794
3119, 5.67976
3120, 5.68158
3121, 5.6834
3122, 5.68522
3123, 5.68704
3124, 5.68886
3125, 5.69068
3126, 5.6925
3127, 5.69432
3128, 5.69614
3129, 5.69796
3130, 5.69978
3131, 5.7016
3132, 5.70342
3133, 5.70524
3134, 5.70706
3135, 5.70888
3136, 5.7107
3137, 5.71252
3138, 5.71434
3139, 5.71616
3140, 5.71798
3141, 5.7198
3142, 5.72162
3143, 5.72344
3144, 5.72526
3145, 5.72708
3146, 5.7289
3147, 5.73072
3148, 5.73254
3149, 5.73436
3150, 5.73618
3151, 5.738
3152, 5.73982
3153, 5.74164
3154, 5.74346
3155, 5.74528
3156, 5.7471
3157, 5.74892
3158, 5.7619
3159, 5.76373
3160, 5.76555
3161, 5.76737
3162, 5.7692
3163, 5.77102
3164, 5.77284
3165, 5.77467
3166, 5.77649
3167, 5.77832
3168, 5.78014
3169, 5.78196
3170, 5.78379
3171, 5.78561
3172, 5.78743
3173, 5.78926
3174, 5.79108
3175, 5.7929
3176, 5.79473
3177, 5.79655
3178, 5.79837
3179, 5.8002
3180, 5.80202
3181, 5.80385
3182, 5.80567
3183, 5.80749
3184, 5.80932
3185, 5.81114
3186, 5.81296
3187, 5.81479
3188, 5.81661
3189, 5.81843
3190, 5.82026
3191, 5.82208
3192, 5.8239
3193, 5.82573
3194, 5.82755
3195, 5.82937
3196, 5.8312
3197, 5.83302
3198, 5.83485
3199, 5.83667
3200, 5.83849
3201, 5.84032
3202, 5.84214
3203, 5.84396
3204, 5.84579
3205, 5.84761
3206, 5.84943
3207, 5.85126
3208, 5.85308
3209, 5.8549
3210, 5.85673
3211, 5.85855
3212, 5.86038
